Country Name,Country Code,Series Name,2023,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,1997,1996,1995,1994,1993,1992,1991,1990
Guyana,GUY,"Government expenditure on education, total (% of government expenditure)",,,,,,16.15208054,17.73406029,18.81353951,17.91942024,18.87751961,,10.25959015,11.82289982,11.96580982,10.33821011,,11.52616024,13.48169041,13.8234396,11.08073997,13.81455994,16.90000916,16.55555916,17.65683937,22.68779945,,,,,,,,,
Guyana,GUY,"Net ODA provided, total (% of GNI)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guyana,GUY,"Net ODA provided, total (constant 2021 US$)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guyana,GUY,Domestic general government health expenditure (% of GDP),,,3.34169126,3.97433281,2.90384364,2.95149112,2.79179382,2.5319159,2.35677791,2.17510056,1.88811839,1.79707813,2.02701139,1.81934333,1.88041246,1.69491982,1.6837045,1.65196764,1.78057182,1.73980284,1.72908437,1.73537362,1.63222313,1.78830874,,,,,,,,,,
Guyana,GUY,Domestic general government health expenditure (% of general government expenditure),,,12.85041809,13.01163483,10.32425022,10.71157551,10.61353874,10.0542078,10.84070492,9.41685009,8.81889057,8.22607517,8.62060642,7.60515261,7.41419315,7.0215044,6.60877609,5.69657898,6.27540493,7.35295486,7.35764837,7.50901365,6.79539347,7.81650448,,,,,,,,,,
Haiti,HTI,Military expenditure (% of general government expenditure),0.6740394051,0.8289470025,1.653278051,1.028931935,0.896248166,0.5433751536,0.4268232263,0.4667310305,0.3136742362,0.2430966619,0.1910906147,,,,,,,,,,,,,,,,,,,,,,,
Haiti,HTI,Military expenditure (% of GDP),0.05409284895,0.0687408576,0.1539423072,0.1030941791,0.08593150954,0.06119864881,0.04364592593,0.04923153604,0.03998581253,0.03556248204,0.03030309321,,,,,,,,,,,,,,,,,,0.08191975046,0.07427754073,0.09342263999,0.110963715,0.1027272727,0.09300581573
Haiti,HTI,Arms imports (SIPRI trend indicator values),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Haiti,HTI,Arms exports (SIPRI trend indicator values),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Haiti,HTI,"Government expenditure on education, total (% of government expenditure)",11.23081112,13.12404442,16.1069355,10.00410938,12.86167049,14.49096966,14.69501972,13.23316956,14.56777954,11.98414993,,,,,,,,,,,,,,,,,,,,,,,,
Haiti,HTI,"Net ODA provided, total (% of GNI)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Haiti,HTI,"Net ODA provided, total (constant 2021 US$)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Haiti,HTI,Domestic general government health expenditure (% of GDP),,,0.42501962,0.4052884,0.40745705,0.52653241,0.46510881,0.52977306,0.56089777,0.4683435,0.47550055,0.45754522,0.42167202,0.81272614,0.78221947,0.83237052,0.79249322,0.28958338,0.58343035,0.58639508,0.51697874,0.48891512,0.72717297,0.87098479,,,,,,,,,,
Haiti,HTI,Domestic general government health expenditure (% of general government expenditure),,,3.92148709,4.10164928,4.02440834,4.72443056,4.76582003,4.974617,4.40003729,3.20148706,2.99849725,2.78391457,2.98430157,6.43094063,6.77164745,7.42596531,7.11358404,2.994277,6.66875458,7.94925022,6.6061697,7.3620429,11.90920353,13.94368362,,,,,,,,,,
Honduras,HND,Military expenditure (% of general government expenditure),5.859422108,6.096065903,5.20735313,5.162664934,6.084180448,5.695411771,5.919409101,5.593169166,5.194564546,4.315508395,4.664433749,4.294234384,4.365986269,4.060176008,3.791364881,3.612305561,3.174033343,2.83857634,2.717025494,2.67264574,3.775388608,3.01836664,3.281786942,3.303067589,,,,,,,3.452036794,,5.438066465,8.308248043
Honduras,HND,Military expenditure (% of GDP),1.566104575,1.452109587,1.480114551,1.437530645,1.565120015,1.48969667,1.58983296,1.531551641,1.351722352,1.192715977,1.379536909,1.131788287,1.131309103,1.074457208,1.074910696,0.9539785563,0.7760082649,0.6924300008,0.6414784645,0.6826927542,0.9982649222,0.8091875144,0.8226105153,0.7299290605,,,,,,,1.157829785,,1.544685546,2.201483609
Honduras,HND,Arms imports (SIPRI trend indicator values),,,4000000,0,23000000,1000000,10000000,,8000000,13000000,20000000,0,0,,,0,,,,,,,,,,,,,,,,,,
Honduras,HND,Arms exports (SIPRI trend indicator values),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Honduras,HND,"Government expenditure on education, total (% of government expenditure)",15.37228012,,,,,23.15510941,,,24.64455986,25.65361977,19.86407089,,,,,,,,,,,,,,,,,,17.87564087,12.88875008,,,,
Honduras,HND,"Net ODA provided, total (% of GNI)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Honduras,HND,"Net ODA provided, total (constant 2021 US$)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Honduras,HND,Domestic general government health expenditure (% of GDP),,,3.43701577,3.43717003,2.87275672,2.84892344,2.85400987,3.09310865,2.94796515,3.19305706,3.4937377,3.3830452,3.89370441,3.69605827,3.96730256,3.31875777,3.33394694,3.27406335,2.91977549,2.45127177,2.61311603,2.54012251,2.49121737,3.02285886,,,,,,,,,,
Honduras,HND,Domestic general government health expenditure (% of general government expenditure),,,12.09214497,12.27257824,11.1674366,10.8920126,10.62630653,11.29591942,11.32879734,11.55319595,11.81287098,12.83597755,15.02672482,13.96672344,13.9932375,12.56671429,13.63652325,13.42183208,12.36688042,9.59641266,9.88268948,9.4749918,9.93868351,13.67898464,,,,,,,,,,
"Hong Kong SAR, China",HKG,Military expenditure (% of general government expenditure),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Hong Kong SAR, China",HKG,Military expenditure (% of GDP),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Hong Kong SAR, China",HKG,Arms imports (SIPRI trend indicator values),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Hong Kong SAR, China",HKG,Arms exports (SIPRI trend indicator values),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Hong Kong SAR, China",HKG,"Government expenditure on education, total (% of government expenditure)",,,14.85682678,12.821702,17.4856205,19.68011093,17.836483,17.04660034,16.78307343,17.50524902,16.26137924,17.73590851,17.52163124,19.39173698,18.1912632,17.60884857,19.76203537,20.04907799,18.26066017,19.93516159,19.78225136,19.12296104,,,,,,,,,,,,
"Hong Kong SAR, China",HKG,"Net ODA provided, total (% of GNI)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Hong Kong SAR, China",HKG,"Net ODA provided, total (constant 2021 US$)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Hong Kong SAR, China",HKG,Domestic general government health expenditure (% of GDP),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Hong Kong SAR, China",HKG,Domestic general government health expenditure (% of general government expenditure),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hungary,HUN,Military expenditure (% of general government expenditure),4.411885453,3.805337388,2.735347815,3.44588481,2.897377474,2.182568751,2.554817127,2.141176804,1.79580673,1.714047946,1.884475736,2.089954037,2.113897497,2.093686108,2.227069839,2.420279741,2.541483512,2.372706893,2.858624818,3.021152765,3.34554293,3.130353405,3.327263357,3.202008706,2.922069954,2.499839754,2.9666548,2.455501929,2.386861404,,,,,
Hungary,HUN,Military expenditure (% of GDP),2.127843188,1.835657226,1.323741311,1.760069365,1.335242487,1.006068448,1.193552897,1.002019904,0.9047220733,0.8578096308,0.9434037793,1.026498561,1.037090564,1.021990357,1.125985152,1.179767562,1.267214251,1.218566507,1.409836156,1.472723819,1.642621594,1.593773802,1.57012709,1.513100227,1.4336126,1.272164175,1.476684403,1.25906104,1.324727483,1.824134384,1.90656829,2.179653172,2.161469799,2.563538027
Hungary,HUN,Arms imports (SIPRI trend indicator values),319000000,39000000,19000000,55000000,16000000,27000000,5000000,14000000,,7000000,2000000,,8000000,18000000,4000000,5000000,196000000,253000000,13000000,72000000,,,14000000,14000000,71000000,45000000,99000000,156000000,1000000,2000000,928000000,,22000000,15000000
Hungary,HUN,Arms exports (SIPRI trend indicator values),,,,,,,,,,,41000000,,,,,,9000000,,82000000,,,34000000,,,,,24000000,,6000000,,21000000,,,
Hungary,HUN,"Government expenditure on education, total (% of government expenditure)",,,10.36329174,9.333879471,10.19274426,10.85924339,10.83948994,10.60550213,10.3242197,10.39120007,9.414786339,9.522100449,10.29437447,11.23140526,10.61416245,10.86712456,11.05704594,11.51811981,12.14680195,12.08970928,13.05132294,11.11952782,11.35202408,11.23305416,10.5633297,10.25644302,10.8694582,10.48455715,10.08141518,,,,,
Hungary,HUN,"Net ODA provided, total (% of GNI)",,,,,,,0.110806,0.166052,0.133974,0.108932,0.10303,0.099193,0.107733,0.092322,0.095228,0.075142,0.077052,0.130088,0.107407,0.073743,0.026837,,,,,,,,,,,,,
Hungary,HUN,"Net ODA provided, total (constant 2021 US$)",,401451284,435060000,451301103,338357350,300992089,167261080,239012375,187614253,148758182,131918928,125988163,136735030,117939845,119879012,99597920,105600974,184368617,121682319,88615447,31204968,,,,,,,,,,,594493,19692599,20745898
Hungary,HUN,Domestic general government health expenditure (% of GDP),,,5.33,5.14,4.29,4.55,4.62,4.73,4.65,4.7,4.79,4.81,4.95,4.96,4.91,4.8,4.88,5.47,5.6,5.4,5.68,4.93,4.57,4.67,,,,,,,,,,
Hungary,HUN,Domestic general government health expenditure (% of general government expenditure),,,11.02,10.05,9.31,9.88,9.88,10.11,9.22,9.39,9.57,9.78,10.1,10.17,9.71,9.85,9.79,10.66,11.36,11.09,11.57,9.67,9.66,9.86,,,,,,,,,,
Iceland,ISL,Military expenditure (% of general government expenditure),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iceland,ISL,Military expenditure (% of GDP),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iceland,ISL,Arms imports (SIPRI trend indicator values),,,,,,,,,,,,,50000000,,,,,,,,,,,,,,,,,,,,,
Iceland,ISL,Arms exports (SIPRI trend indicator values),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5000000,,,
Iceland,ISL,"Government expenditure on education, total (% of government expenditure)",,14.89868927,15.40631294,15.87585068,16.13585663,15.99001312,15.80996132,14.39814854,15.61505795,15.1298275,15.50009155,14.55964661,14.07245159,14.68791294,14.10290718,11.85544682,16.61261177,17.10422134,17.33946991,18.60569,18.10956955,18.72737694,18.17838097,15.53201389,15.44133854,15.47620296,,,,,,,,
Iceland,ISL,"Net ODA provided, total (% of GNI)",,,,,,,0.283771,0.28439,0.239522,0.220775,0.228311,0.202785,0.199204,0.258531,0.325377,0.3557,0.265243,0.269079,0.17538,0.177217,0.166777,0.151843,0.132111,0.104048,0.089734,0.088399,0.107902,,,,,,,
Iceland,ISL,"Net ODA provided, total (constant 2021 US$)",,94714456,70840000,65448363,65161069,72625938,67663925,66437475,50348895,44241930,45105784,35301847,33159081,40485509,52025091,59775226,47069711,46078295,29571977,26536366,24727499,21257044,18460561,14334627,12043720,11569426,13212011,,,10842746,12006252,7647738,13193881,3319112
Iceland,ISL,Domestic general government health expenditure (% of GDP),,,8.14,8.01,7.1,6.9,6.76,6.6,6.52,6.62,6.56,6.54,6.56,6.68,7.16,6.86,6.85,6.98,7.25,7.55,7.91,7.65,7.06,7.19,,,,,,,,,,
Iceland,ISL,Domestic general government health expenditure (% of general government expenditure),,,16.37,15.66,16.29,15.74,15.23,14.21,15,14.45,14.27,13.7,12.99,13.69,13.37,10.82,15.31,15.57,16.11,16.17,16.55,16.84,14.88,16.04,,,,,,,,,,
India,IND,Military expenditure (% of general government expenditure),8.145489481,8.053915734,8.147615295,8.761080861,9.319865084,9.102595601,9.389757131,9.079498252,8.830487542,9.504791071,9.295981642,9.27261936,9.592769007,9.864230785,10.31473477,8.888783643,8.851183549,9.478411784,10.4231272,10.11743019,9.100119239,9.879551815,10.52395475,11.50305086,11.64055249,10.65950993,10.67789057,10.32728672,10.50326578,10.34573253,10.96859705,10.31232003,10.857534,12.40057554
India,IND,Military expenditure (% of GDP),2.443050765,2.363926577,2.480388705,2.807193874,2.545998231,2.424284526,2.531511361,2.543151521,2.457450061,2.543981765,2.54882489,2.618166348,2.704482223,2.889463272,3.129384727,2.631460781,2.478246528,2.68038156,2.910587502,2.828752248,2.677776932,2.82686683,2.924435546,2.948929906,2.957195647,2.727311417,2.647732426,2.472768225,2.578483572,2.664673727,2.823542246,2.704839706,2.909974328,3.14621461
India,IND,Arms imports (SIPRI trend indicator values),1428000000,2582000000,3959000000,2637000000,3147000000,2006000000,2656000000,2553000000,2724000000,3201000000,5242000000,4429000000,3613000000,2886000000,1937000000,1624000000,2276000000,1479000000,1194000000,2212000000,2738000000,2001000000,1169000000,987000000,1212000000,797000000,1665000000,822000000,1396000000,872000000,735000000,1187000000,1873000000,2832000000
India,IND,Arms exports (SIPRI trend indicator values),34000000,7000000,54000000,153000000,20000000,47000000,56000000,49000000,42000000,40000000,18000000,,3000000,5000000,27000000,15000000,23000000,33000000,19000000,31000000,4000000,0,2000000,21000000,0,0,0,0,2000000,2000000,9000000,7000000,0,7000000
India,IND,"Government expenditure on education, total (% of government expenditure)",,14.15547466,14.64736176,14.99098587,14.99843025,13.06618786,13.54925537,17.15530205,16.33423042,15.71815395,14.05018044,13.08770752,13.56490993,11.83368015,11.19120026,,,11.69371033,11.20845985,11.19686031,12.41079998,,,16.73051071,16.95982933,14.15927029,13.32223034,,,,,,,
India,IND,"Net ODA provided, total (% of GNI)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,"Net ODA provided, total (constant 2021 US$)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,Domestic general government health expenditure (% of GDP),,,1.12,1.21,1.04,0.98,0.97,0.94,0.92,0.86,0.87,0.93,0.94,0.86,0.89,0.8,0.74,0.75,0.76,0.71,0.75,0.77,0.8,0.83,,,,,,,,,,
India,IND,Domestic general government health expenditure (% of general government expenditure),,,3.69,3.69,3.85,3.68,3.66,3.39,3.38,3.25,3.24,3.44,3.38,3.11,3.12,2.8,2.79,2.89,2.94,2.65,2.68,2.77,2.9,3.05,,,,,,,,,,
Indonesia,IDN,Military expenditure (% of general government expenditure),3.919753577,4.378502687,4.079013803,4.77592007,4.459843187,4.306096557,5.223835611,4.708932684,5.047823402,4.18061338,4.815055575,3.777643137,3.690796512,3.657272816,3.354352103,2.985179771,3.802328599,3.576684906,3.967730875,4.875839351,4.599590106,3.802433373,2.699516374,4.112527023,4.432297577,5.593688139,8.128694714,9.093321414,8.523856859,7.748692273,7.185353632,,,
Indonesia,IDN,Military expenditure (% of GDP),0.6775410699,0.7679986614,0.7415284962,0.8862777289,0.7285637436,0.7189281905,0.8651913762,0.7922202135,0.8822667345,0.7778551782,0.9187698392,0.7115494734,0.6537767026,0.617587092,0.571133892,0.5789458045,0.7123619312,0.6587027776,0.750789394,0.9457146217,0.9092850368,0.7001202088,0.5727926527,0.6844837635,0.810812654,1.019116844,1.497741738,1.264392528,1.226309861,1.266155617,1.223557809,1.356876007,1.324064184,1.41049292
Indonesia,IDN,Arms imports (SIPRI trend indicator values),405000000,86000000,366000000,279000000,237000000,354000000,1101000000,353000000,437000000,1196000000,828000000,216000000,258000000,223000000,445000000,249000000,578000000,62000000,33000000,78000000,354000000,63000000,24000000,146000000,163000000,87000000,103000000,379000000,283000000,471000000,212000000,51000000,11000000,202000000
Indonesia,IDN,Arms exports (SIPRI trend indicator values),,,17000000,,9000000,15000000,94000000,85000000,,,,,4000000,,,1000000,,9000000,9000000,27000000,,54000000,18000000,,54000000,,9000000,,27000000,18000000,18000000,,,
Indonesia,IDN,"Government expenditure on education, total (% of government expenditure)",,13.93261433,16.06781578,17.94368362,17.33811378,16.79570961,16.11047935,21.07878494,16.713871,16.45954704,16.3005867,16.96810913,18.54828453,18.01392365,16.16484261,11.451334,,,,,,,,,,,,,,,,,,
Indonesia,IDN,"Net ODA provided, total (% of GNI)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indonesia,IDN,"Net ODA provided, total (constant 2021 US$)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indonesia,IDN,Domestic general government health expenditure (% of GDP),,,2.20201945,1.88725579,1.39791656,1.395854,1.34984481,1.37558317,1.15799773,0.99274278,0.81686825,0.76724905,0.70190871,0.66109079,0.92164314,0.89791238,1.01869869,0.83084285,0.73213077,0.74926209,0.81785041,0.67425066,0.77221769,0.549743,,,,,,,,,,
Indonesia,IDN,Domestic general government health expenditure (% of general government expenditure),,,12.11291027,10.16993046,8.5572319,8.36061573,8.15006733,8.17642403,6.62539768,5.33553553,4.28101349,4.07335424,3.96251845,3.91489601,5.41294384,4.6298461,5.43744278,4.51138687,4.2081809,4.20149517,4.49961615,3.98283839,3.9583149,3.59241748,,,,,,,,,,
"Iran, Islamic Rep.",IRN,Military expenditure (% of general government expenditure),13.53116459,15.4868079,16.32924528,14.39056961,14.34037569,13.91774426,16.04870973,15.40650448,15.54910412,14.80313814,15.61127452,19.32328929,13.0100181,15.9675404,15.69067088,12.9836313,15.25308319,14.32067769,13.61254211,14.89580341,12.12576823,11.10465984,14.57376398,14.03699201,12.56841276,12.94323803,11.86799289,10.64925169,8.498503896,7.598895634,5.139502994,9.896932844,12.48761855,14.47850544
"Iran, Islamic Rep.",IRN,Military expenditure (% of GDP),2.061403698,2.111552074,2.216287589,2.167920054,2.110689062,2.243434496,2.84433845,2.796435563,2.557090807,2.116557061,2.180771909,2.686608468,2.381634543,2.786548061,3.047705549,2.683341921,2.653982821,3.3151938,3.036654498,2.834557805,2.405040265,2.174576366,2.418179297,2.295042222,2.404551738,2.629079248,2.498874725,2.244864511,2.154165885,2.073010005,1.700361202,1.789305444,2.169707967,2.942650125
"Iran, Islamic Rep.",IRN,Arms imports (SIPRI trend indicator values),21000000,,,2000000,3000000,3000000,3000000,413000000,14000000,14000000,14000000,41000000,93000000,96000000,98000000,63000000,332000000,424000000,59000000,123000000,289000000,441000000,534000000,424000000,320000000,373000000,171000000,607000000,288000000,450000000,956000000,403000000,991000000,447000000
"Iran, Islamic Rep.",IRN,Arms exports (SIPRI trend indicator values),184000000,136000000,,6000000,,,15000000,5000000,15000000,52000000,17000000,31000000,103000000,65000000,65000000,63000000,,75000000,2000000,1000000,9000000,3000000,0,0,0,0,0,2000000,1000000,0,1000000,1000000,1000000,0
"Iran, Islamic Rep.",IRN,"Government expenditure on education, total (% of government expenditure)",,18.82119942,,22.66550064,21.24452972,21.14603996,20.30521011,19.44543076,18.56875038,19.66486931,21.67350006,17.3957901,20.15138054,19.25691032,18.56262016,22.38460922,20.03128052,19.45677948,21.89969063,21.52145004,22.13546944,26.50642967,24.42416954,20.6338501,20.11292076,,,13.56692028,14.54695988,,23.71528053,20.63261986,18.3469696,
"Iran, Islamic Rep.",IRN,"Net ODA provided, total (% of GNI)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Iran, Islamic Rep.",IRN,"Net ODA provided, total (constant 2021 US$)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Iran, Islamic Rep.",IRN,Domestic general government health expenditure (% of GDP),,,3.18725681,2.7775445,2.78996778,3.43776894,3.60761547,3.59073091,3.68877792,3.19974685,2.13515115,2.10050201,2.03396082,2.03566408,2.24113083,1.86860132,1.95606387,2.15025973,1.95377719,1.86830163,1.95293641,1.82648432,1.97451782,1.78084624,,,,,,,,,,
"Iran, Islamic Rep.",IRN,Domestic general government health expenditure (% of general government expenditure),,,26.10549164,21.35672569,19.73072052,22.5409317,21.07489967,21.07504082,22.59942055,22.59905243,16.04602051,15.95811844,12.03891277,12.52360535,12.3770647,9.47516823,11.53469467,9.6129694,9.00558662,10.16240692,10.21229744,9.56564999,11.87062645,10.95240307,,,,,,,,,,
